Alderdi	N	alderdi
Instituzional	ADJ	instituzional
Iraultzailearen	ADJSGDEFGEN	iraultzaile
71	NUM	71
urteko	DEFSGESSINANN	urte
nagusigoarekin	COMSGDEFINANN	nagusigo
amaitu	VV.PTCP	amaitu
ostean	ADV	ostean
,	_	,
aldaketaren	SGDEFGENN	aldaketa
sinbolo	N	sinbolo
bihurtu	VPFVV.PTCP	bihurtu
da	ARGAB3SVIND	izan
Fox	PROPNDEFSGABS	Fox
.	_	.

bonba	N	bonba
batek	NUM	bat
hamar	NUM	hamar
atzerritar	ADJINDFABS	atzerritar
zauritu	VPFVV.PTCP	zauritu
zituen	ARGAB3PARGER3SVIND	*edun
,	_	,
guztiak	DETDEFPLABS	guzti
Ekialdeko	ADJ	ekialdeko
Europako	PROPNDEFSGESS	Europa
herritarrak	DEFABSPLN	herritar
,	_	,
alemaniera	DEFABSSGN	alemaniera
ikastera	VAT+ALL	ikasi
joandakoak	PLDEFV.PTCPABSV	joan
.	_	.

Halere	CONJ	halere
,	_	,
Mindegiari	PROPNSGDATDEF	Mindegia
ongi	ADV	ongi
datorkio	ARGAB3SARGDA3SVPROGIND	etorri
lan	N	lan
hori	DEFSGABSDET	hori
.	_	.

Argazkigintzan	INANSGIN+ESSNDEF	argazkigintza
aritzen	NFINVIPFV	aritu
da	ARGAB3SVIND	izan
.	_	.

-	_	-
Norbaiti	PROINDFDAT	norbait
abisua	INANSGABSNDEF	abisu
pasako	VV.PTCPPROSP	pasatu
diogu	ARGAB3SARGER1PARGDA3SVIND	*edun
.	_	.

Leintz	PROPN	Leintz
Gatzagako	PROPNESSSGDEF	Gatzaga
Udalak	NERGSGDEF	udal
bere	SGGENDET	bera
garapen	N	garapen
planaren	NGEN	plan
barruan	DEFINANIN+ESSSGADP	barru
alojamendu	N	alojamendu
gune	N	gune
baten	NUM	bat
beharra	DEFINANNABSSG	behar
ikusten	NFINIPFVV	ikusi
zuen	ARGAB3SARGER3SINDV	*edun
.	_	.

Nire	PRO	ni
anpuluak	NSGDEFERG	anpulu
ibai	N	ibai
bat	NUM	bat
sortu	VV.PTCPPFV	sortu
zuen	ARGAB3SARGER3SVIND	*edun
eta	CONJ	eta
ibai	N	ibai
hori	DEFSGABSDET	hori
heriotzaren	INANSGNGENDEF	heriotza
itsasoan	INANSGIN+ESSNDEF	itsaso
,	_	,
itsasoratu	VV.PTCPPFV	itsasoratu
zen	ARGAB3SVIND	izan
.	_	.

Manifestariek	NERGDEFPL	manifestari
eskualdeko	NESSSGDEF	eskualde
gobernadore	N	gobernadore
Jevgeni	PROPN	Jevgeni
Nazdratenkoren	PROPNGENSGDEF	Nazdratenko
dimisioa	NSGDEFABS	dimisio
eskatu	PFVVV.PTCP	eskatu
zuten	ARGAB3SARGER3PINDV	*edun
eta	CONJ	eta
hainbat	DET	hainbat
hiritako	NESSINANINDF	hiri
errepideak	DEFINANPLNABS	errepide
moztu	PFVVV.PTCP	moztu
zituzten	ARGAB3PARGER3PINDV	*edun
protesta	N	protesta
ekitaldietan	DEFINANPLIN+ESSN	ekitaldi
.	_	.

Almudena	PROPN	Almudena
Cid	PROPN	Cid
gasteiztarrak	ERGADJDEFSG	gasteiztar
bere	DETSGGEN	bera
bigarren	NUM	bigarren
olinpiar	N	olinpiar
finala	DEFABSSGN	final
jokatuko	VPROSPV.PTCP	jokatu
du	ARGER3SARGAB3SVIND	*edun
gaur	ADV	gaur
Sydneyn	IN+ESSPROPNDEFSG	Sydney
.	_	.

Hygrocybe	N	hygrocybe
gehienak	ABSDET	gehien
bezala	ADPPLDEF	bezala
berankorra	SGABSADJDEF	berankor
da	ARGAB3SVPROGIND	izan
,	_	,
Azarotik	NAT+ABL	azaro
aurrera	ADPSGDEF	aurrera
ernetzen	NFINVIPFV	erne
da	ARGAB3SVIND	izan
neguko	ESSNSGDEF	negu
lehenengo	NUM	lehenengo
hotzaldira	NAT+ALL	hotzaldi
arte	INANSGABSDEFADP	arte
,	_	,
kare-lurretan	NIN+ESSPLDEF	kare-lur
eta	CONJ	eta
mendiko	ESSINANSGNDEF	mendi
larreetako	ESSINANNPLDEF	larre
belar	N	belar
artean	ADPINANIN+ESS	arte
.	_	.

"	_	"
Jokalari	N	jokalari
apartak	ABSPLADJDEF	aparta
ditu	ARGAB3PARGER3SVPROGIND	ukan
.	_	.

Carlos	PROPN	Carlos
Salinasek	PROPNERGSGDEF	Salinas
(	_	(
1988-1994	NUM	1988-1994
)	_	)
,	_	,
aldiz	CONJ	aldiz
,	_	,
enpresa	N	enpresa
estatal	ADJ	estatal
guztiak	PLDETDEFABS	guzti
pribatizatu	PFVVV.PTCP	pribatizatu
zituen	ARGAB3PARGER3SINDV	*edun
.	_	.

Landaretzaren	NSGGENDEF	landaretza
espezierik	INANNPRTINDF	espezie
ugarienak	ABSRLPLDEFADJ	ugari
,	_	,
berriz	CONJ	berriz
,	_	,
hauek	ERGDEFPLDET	hauek
dira	ARGAB3PVPROGIND	izan
:	_	:

Gaixoa	DEFABSSGN	gaixo
lehenengotaz	NUM	lehenengo
sendatuta	VV.PTCP	sendatu
dagoela	ARGAB3SPROGVIND	egon
ikusten	VNFINIPFV	ikusi
dutenean	ARGER3PARGAB3SVIND	*edun
,	_	,
alta	INDFSGABSN	alta
ematen	VNFINIPFV	eman
zaio	ARGDA3SARGAB3SVIND	izan
.	_	.

Afaldu	VV.PTCPPFV	afaldu
ondoren	ADV	ondoren
,	_	,
literetan	NIN+ESSPLDEF	litera
etzan	VV.PTCPPFV	etzan
ziren	ARGAB3PVIND	izan
.	_	.

"	_	"
Ajuria	PROPN	Ajuria
Enetik	PROPNDEFAT+ABLSG	Enea
beti	ADV	beti
jakin	VV.PTCP	jakin
izan	VPFVV.PTCP	izan
dugu	ARGAB3SARGER1PVIND	*edun
ezberdintasun	N	ezberdintasun
politikotik	ADJDEFAT+ABLSG	politiko
datozen	ARGAB3PPROGINDV	etorri
gaiak	PLDEFABSINANN	gai
eta	CONJ	eta
harreman	N	harreman
instituzionalak	ADJDEFPLABS	instituzional
banatzen	VIN+ESS	banatu
.	_	.

Kostunicak	PROPNSGDEFERG	Kostunica
ez	NEGPART	ez
zuen	ARGAB3SARGER3SVIND	*edun
ezer	PROINDFABS	ezer
esan	VV.PTCPPFV	esan
Putinen	PROPNSGGENDEF	Putin
gonbitari	NDAT	gonbit
buruz	ADPSGDEF	buruz
.	_	.

Mark-1	NINDFABS	Mark-1
eraldatua	SGABSVV.PTCPDEF	eraldatu
,	_	,
presioa	INANSGABSNDEF	presio
ezabatu	VV.PTCP	ezabatu
edo	CONJ	edo
jaistea	VABS	jaitsi
ekarriko	VV.PTCPPROSP	ekarri
lukeena	ARGAB3SARGER3SSGABSCONDDEFV	*edun
.	_	.

Horretarako	INDFABSDET	hori
,	_	,
hainbat	DET	hainbat
ekitaldi	INANNINDFABS	ekitaldi
antolatzen	NFINVIPFV	antolatu
ditugu	ARGAB3PARGER1PVIND	*edun
urtean	NIN+ESS	urte
zehar	ADPINANSGDEF	_
.	_	.

Bertoko	ADJ	bertoko
jokalariek	ADJERGDEFPL	jokalari
ahaleginak	DEFINANPLNABS	ahalegin
egin	VV.PTCP	egin
behar	NINDFABS	behar
ditugu	ARGAB3PARGER1PPROGINDV	ukan
derbiek	NERGDEFPL	derby
zuten	ARGAB3SARGER3PPROGINDV	ukan
xarma	DEFINANNABSSG	xarma
berreskuratzeko	VINDFABS	beR+eskura
.	_	.

Lagisquet	PROPN	Lagisquet
entrenatzaileak	ERGSGDEFN	entrenatzaile
,	_	,
berriz	CONJ	berriz
,	_	,
dio	ARGER3SARGAB3SPROGINDV	esan
:	_	:

Hain	ADV	hain
zuzen	ADJ	zuzen
ere	CONJ	ere
,	_	,
etenaldi	N	etenaldi
horretaz	DEFSGINSDET	hori
mintzatu	VV.PTCPPFV	mintzatu
zen	ARGAB3SVIND	izan
Patrice	PROPN	Patrice
Lagisquet	PROPN	Lagisquet
entrenatzaile	N	entrenatzaile
lapurtarra	SGABSADJDEF	lapurtar
:	_	:

Akusazioaren	NGEN	akusazio
arabera	ADPSGDEF	arabera
,	_	,
Heriotzaren	NSGGENDEF	heriotza
Karabanaren	NSGGENDEF	karabana
arduraduna	SGABSADJDEF	arduradun
izan	VV.PTCPPFV	izan
zen	ARGAB3SVIND	izan
Pinochet	PROPNSGABSDEF	Pinochet
.	_	.

Sukaldeko	DEFSGESSINANN	sukalde
ate	N	ate
aldera	AT+ALLINANADP	alde
hurbildu	VPFVV.PTCP	hurbildu
nintzen	ARGAB1SVIND	izan
.	_	.

Nahiko	ADV	nahiko
ongi	ADV	ongi
ibili	VV.PTCPPFV	ibili
ginen	ARGAB1PVIND	izan
,	_	,
entrenamenduetan	NIN+ESSPLDEF	entrenamendu
dena	DEFSGABSDET	dena
neurtuta	VV.PTCP	neurtu
eramaten	NFINVIPFV	eraman
genuelako	ARGAB3SARGER1PVIND	*edun
,	_	,
baina	CONJ	baina
harri	N	harri
handia	SGABSADJDEF	handi
oso	ADV	oso
bestelakoa	SGABSADJDEF	bestelako
da	ARGAB3SVPROGIND	izan
.	_	.

"	_	"
Hasieratik	SGAT+ABLDEFINANN	hasiera
etapa	N	etapa
urduria	ADJSGDEFABS	urduri
izan	VPFVV.PTCP	izan
da	ARGAB3SVIND	izan
,	_	,
baina	CONJ	baina
ez	NEGPART	ez
dut	ARGER1SARGAB3SVIND	*edun
denborarik	PRTINDFINANN	denbora
galdu	VPFVV.PTCP	galdu
eta	CONJ	eta
horrelako	ADJ	horrelako
etapetan	IN+ESSDEFPLN	etapa
garrantzitsua	ADJSGDEFABS	garrantzitsu
da	ARGAB3SPROGVIND	izan
hori	DETDEFSGABS	hori
.	_	.

Ezin	NINDFABS	ezin
nion	ARGAB3SARGER1SARGDA3SVPROGIND	ukan
negarrari	INANSGDATNDEF	negar
utzi	VV.PTCP	utzi
.	_	.

Foru	N	foru
haietatik	AT+ABLDEFPLDET	haiek
geratzen	NFINVIPFV	geratu
zaigun	ARGAB3SARGDA1PVIND	izan
aztarnarik	INANNPRTINDF	aztarna
adierazgarriena	SGABSRLDEFADJ	adierazgarri
eta	CONJ	eta
nagusiena	SGABSRLDEFADJ	nagusi
Foru-Zuzenbide	N	foru-zuzenbide
Zibila	SGABSADJDEF	zibil
dugu	ARGAB3SARGER1PVPROGIND	ukan
.	_	.

Txapelketa	INANSGABSNDEF	txapelketa
larunbatean	INANSGIN+ESSNDEF	larunbat
hasiko	VV.PTCPPROSP	hasi
da	ARGAB3SVIND	izan
,	_	,
ekainaren	INANSGNGENDEF	ekain
3an	NUM	3
,	_	,
Orkoienen	PROPNSGIN+ESSDEF	Orkoien
,	_	,
eta	CONJ	eta
finala	NSGABSDEF	final
,	_	,
berriz	CONJ	berriz
,	_	,
uztailaren	NSGGENDEF	uztaila
7an	NUM	7
jokatuko	VV.PTCPPROSP	jokatu
da	ARGAB3SVIND	izan
,	_	,
Iruñeko	ESSPROPNSGDEF	Iruñea
Labriten	PROPNSGIN+ESSDEF	Labrit
.	_	.

Hego	N	hego
Koreako	PROPNDEFSGESS	Korea
baliabide	N	baliabide
naturalak	ADJDEFPLABS	natural
ari	V	ari
dira	ARGAB3PPROGINDV	izan
ikasten	VIN+ESS	ikasi
.	_	.

Kanpo	N	kanpo
politikako	ESSINANSGNDEF	politika
aferak	INANABSNPLDEF	afera
barne	N	barne
politikako	ESSINANSGNDEF	politika
bihurtzen	NFINVIPFV	bihurtu
dira	ARGAB3PVIND	izan
EEBBetan	PROPNIN+ESSPLDEF	EEBB
,	_	,
batez	NUM	bat
ere	CONJ	ere
azaroaren	NSGGENDEF	azaro
7ko	NUM	7
lehendakaritza	N	lehendakaritza
eta	CONJ	eta
Kongresurako	ESSINANSGNDEF	kongresu
hauteskundeak	NABSPLDEF	hauteskunde
hurbiltzen	NFINVIPFV	hurbildu
diren	ARGAB3PVIND	izan
neurrian	INANSGIN+ESSNDEF	neurri
.	_	.

Zuk	PRO	zu
hartzen	VNFINIPFV	hartu
duzu	ARGER2SARGAB3SVIND	*edun
tratamendua	DEFSGABSINANN	tratamendu
?	_	?

Gaiztagin	N	gaiztagin
elkarteko	DEFSGESSINANN	elkarte
kide	N	kide
izatearen	SGDEFGENN	izate
akusazioaz	DEFINSSGN	akusazio
,	_	,
lau	NUM	lau
egunez	INDFINSINANN	egun
atxik	VNFIN	atxiktu
dezakete	ARGER3PARGAB3SPOTV	*ezan
bertan	ADV	bertan
epaile	N	epaile
aitzinetik	ANIMAT+ABLADP	_
pasatu	VV.PTCP	pasatu
edo	CONJ	edo
libre	ADJINDFABS	libre
utzi	VV.PTCP	utzi
aitzin	INDFABSINANN	aitzin
.	_	.

Miarriztarrek	NDEFPLERG	miarriztar
galdu	VV.PTCP	galdu
egin	VV.PTCPPFV	egin
zuten	ARGAB3SARGER3PVIND	*edun
.	_	.

Goizean	INANSGIN+ESSNDEF	goiz
defentsa	N	defentsa
arloko	ESSINANSGNDEF	arlo
neurriak	INANABSNPLDEF	neurri
hitzartuko	VV.PTCPPROSP	hitzartu
dituzte	ARGAB3PARGER3PVPROGIND	ukan
-	_	-
erantzun	N	erantzun
azkarreko	ESSSGADJDEF	azkar
indarrak	INANABSNPLDEF	indar
eta	CONJ	eta
NATOrekiko	ESSPROPNSGDEF	NATO
harremanak	NABSPLDEF	harreman
-	_	-
,	_	,
aurreikuspenen	NGEN	aurreikuspen
arabera	ADPPLDEF	arabera
,	_	,
eta	CONJ	eta
arratsaldean	INANSGIN+ESSNDEF	arratsalde
orain	ADVIN+ESS	orain
arte	ADPABS	arte
gatazkatsuen	INDFRLABSADJ	gatazkatsu
izan	VV.PTCPPFV	izan
diren	ARGAB3PVIND	izan
auziei	INANDATNPLDEF	auzi
helduko	VV.PTCPPROSP	heldu
diete	ARGAB3SARGER3PARGDA3PVIND	*edun
:	_	:

Beste	DET	beste
hautagaiek	ANIMNPLDEFERG	hautagai
zail	INDFABSADJ	zail
izango	VV.PTCPPROSP	izan
dute	ARGAB3SARGER3PVIND	*edun
oso	ADV	oso
Lakersi	PROPNSGDATDEF	Lakers
eta	CONJ	eta
Portlandi	PROPNSGDATDEF	Portland
gailentzea	VABS	gailendu
.	_	.

Kanporatze-agindua	NSGDEFABS	kanporatze-agindu
gauzatzea	VABS	gauzatu
,	_	,
bai	POSPART	bai
ihardunbide	N	jardunbide
sumarioen	NGENDEFPL	sumario
kasuan	DEFINANIN+ESSNSG	kasu
bai	POSPART	bai
ihardunbide	N	jardunbide
arrunten	ADJDEFPLGEN	arrunt
kasuan	DEFINANIN+ESSNSG	kasu
,	_	,
atzerritarraren	ADJSGDEFGEN	atzerritar
kontura	DEFINANAT+ALLNSG	kontu
izango	PROSPVV.PTCP	izan
da	ARGAB3SINDV	izan
,	_	,
diru-baliabiderik	NPRTINANINDF	diru-baliabide
izango	PROSPVV.PTCP	izan
balu	ARGAB3SARGER3SVCOND	*edun
.	_	.

"	_	"
2001.	NUM	2001.
urtea	N	urte
arte	INANSGABSDEFADP	arte
kontratua	INANSGABSNDEF	kontratu
nuen	ARGAB3SARGER1SVPROGIND	ukan
,	_	,
eta	CONJ	eta
gauzak	INANABSNPLDEF	gauza
nahikoa	DET	nahikoa
ondo	ADV	ondo
ari	V	ari
zitzaizkidan	ARGAB3PARGDA1SVPROGIND	izan
ateratzen	IN+ESSV	atera
.	_	.

Trintxerpek	PROPNERGSGDEF	Trintxerpe
lan	N	lan
bikaina	ADJSGDEFABS	bikain
egin	PFVVV.PTCP	egin
zuen	ARGAB3SARGER3SINDV	*edun
Kontxarako	PROPNESSSGDEF	Kontxa
sailkatzeko	ESSV	sailkatu
estropadan	NDEFSGIN+ESS	estropada
.	_	.

Partiduko	ESSINANSGNDEF	partidu
arbitroak	NABSPLDEF	arbitro
Kekes	PROPN	Kekes
anaiak	NABSPLDEF	anaia
izango	VV.PTCPPROSP	izan
dira	ARGAB3PVIND	izan
,	_	,
Hungariakoak	NABSPLDEF	Hungaria
.	_	.

Europako	ESSPROPNSGDEF	Europa
Batzordeak	NSGDEFERG	batzorde
legatzaren	SGANIMNGENDEF	legatz
arrantza	N	arrantza
kuota	INANSGABSNDEF	kuota
%74	NUM	%74
murriztea	VABS	murriztu
proposatu	VV.PTCPPFV	proposatu
du	ARGAB3SARGER3SVIND	*edun
.	_	.

An-ek	PROPNSGDEFERG	An
ez	NEGPART	ez
zion	ARGAB3SARGER3SARGDA3SVIND	*edun
deus	INDFABSADJ	deus
erantzun	VV.PTCPPFV	erantzun
haren	DEFSGGENDET	hura
galderari	INANSGDATNDEF	galdera
,	_	,
baizik	CONJ	baizik
bere	SGGENDET	bera
kabuz	INANNINDFINS	kabu
mintzatzen	IN+ESSV	mintzatu
hasi	VV.PTCPPFV	hasi
zitzaion	ARGAB3SARGDA3SVIND	izan
.	_	.

Klinika	N	klinika
hori	DEFSGABSDET	hori
hiriburuko	ESSINANSGNDEF	hiriburu
mendebaldean	NSGIN+ESSDEF	mendebalde
dago	ARGAB3SVPROGIND	egon
,	_	,
eta	CONJ	eta
atseden	NINDFABS	atseden
hartzeko	ESSV	hartu
dago	ARGAB3SVPROGIND	egon
prestatuta	VV.PTCP	prestatu
.	_	.

Baina	CONJ	baina
amets	N	amets
hutsa	ADJSGDEFABS	huts
zen	ARGAB3SPROGVIND	izan
.	_	.

Baina	CONJ	baina
ekimenaren	NSGGENDEF	ekimen
berezitasunak	INANABSNPLDEF	berezitasun
,	_	,
zalantzarik	NAT+ABL	zalantza
gabe	ADPINANINDF	gabe
,	_	,
adibide	N	adibide
praktikoak	ABSPLADJDEF	praktiko
dira	ARGAB3PVPROGIND	izan
:	_	:

Bixente	PROPN	Bixente
Lizarazu	PROPN	Lizarazu
eta	CONJ	eta
Deschamps	PROPN	Deschamps
euskal	N	euskal
jokalariek	ANIMNPLDEFERG	jokalari
titular	NINDFABS	titular
jokatuko	VV.PTCPPROSP	jokatu
dute	ARGAB3SARGER3PVIND	*edun
,	_	,
beraz	CONJ	beraz
,	_	,
Frantzian	PROPNSGIN+ESSDEF	Frantzia
.	_	.

Harrezkero	ADV	harrezkero
,	_	,
profesional	N	profesional
mailako	INANN	maila
klub	N	klub
guztiek	ERGDEFPLDET	guzti
euren	PRO	eurak
prestakuntza	N	prestakuntza
zentroa	INANSGABSNDEF	zentro
dute	ARGAB3SARGER3PVPROGIND	ukan
14	NUM	14
urtetik	NAT+ABL	urte
gorako	ESSINANSGDEFADP	gora
gazteentzat	NBENPLDEF	gazte
.	_	.

Azken	NUM	azken
hamar	NUM	hamar
egun	N	egun
hauetan	IN+ESSDEFPLDET	hauek
Villarcayoko	ESSPROPNSGDEF	Villarcayo
kontzentrazioan	NSGIN+ESSDEF	kontzentrazio
eginiko	ESSVV.PTCP	egin
ariketa	N	ariketa
fisiko	ADJ	fisiko
zein	CONJ	zein
taktikoen	GENADJ	taktiko
ondotik	ADPAT+ABLPLDEF	ondo
Osasunako	ESSPROPNSGDEF	Osasuna
jokalariak	ABSANIMNPLDEF	jokalari
Taxoarren	PROPNSGIN+ESSDEF	Taxoar
entrenatzen	IN+ESSV	entrenatu
hasiko	VV.PTCPPROSP	hasi
dira	ARGAB3PVIND	izan
aste	N	aste
honetan	IN+ESSSGDEFDET	hau
bertan	ADV	bertan
.	_	.

Aurrezki-kutxak	ERGSGDEFN	aurrezki-kutxa
zortzi	NUM	zortzi
miloiko	ESSDEFSGN	milioi
eskaerari	DATSGDEFINANN	eskaera
baietz	POSPART	bai
esateak	VERGDEFSG	esan
eragindako	VV.PTCPESS	eragin
emozioagatik	SGDEFINANN	emozio
andreak	DEFSGERGANIMN	andre
haurra	DEFABSSGN	haur
munduratzeari	VDEFDATSG	munduratu
deritzo	ARGDA3SARGER3SARGAB3SPROGINDV	iritzi
.	_	.

Liburua	INANSGABSNDEF	liburu
gaztelerara	INANSGNAT+ALLDEF	gaztelera
itzultzeko	ESSV	itzuli
asmoa	INANSGABSNDEF	asmo
ere	CONJ	ere
badute	ARGAB3SARGER3PPOSVPROGIND	ukan
.	_	.

Gero	ADV	gero
momiak	NPLDEFABS	momia
hilobietan	DEFINANPLIN+ESSN	hilobi
jarri	VV.PTCP	jarri
eta	CONJ	eta
ondo	ADV	ondo
ixten	V	itxi
zituzten	ARGAB3PARGER3PINDV	*edun
hilobiak	DEFINANPLNABS	hilobi
;	_	;
ezin	NINDFABS	ezin
zen	ARGAB3SPROGINDV	izan
hilobietara	DEFINANPLAT+ALLN	hilobi
airerik	NPRTINANINDF	aire
sartu	VV.PTCP	sartu
.	_	.

Lan	N	lan
ona	SGABSADJDEF	on
egin	VV.PTCP	egin
arren	CONJ	arren
,	_	,
seigarren	NUM	sei+garren!
postuarekin	INANSGNCOMDEF	postu
konformatu	VV.PTCP	konformatu
behar	NINDFABS	behar
izan	VV.PTCPPFV	izan
du	ARGAB3SARGER3SVIND	*edun
.	_	.

Benetako	ADJ	benetako
trajedia	NSGDEFABS	tragedia
bizitzan	DEFINANIN+ESSNSG	bizitza
ametsik	NPRTINANINDF	amets
edo	CONJ	edo
helbururik	NPRTINANINDF	helburu
ez	NEGPART	ez
izatea	VABS	izan
da	ARGAB3SPROGINDV	izan
.	_	.

Taldeak	INANSGNDEFERG	talde
txarto	ADV	txarto
jokatu	VV.PTCPPFV	jokatu
zuela	ARGAB3SARGER3SVIND	*edun
aitortu	VV.PTCP	aitortu
arren	CONJ	arren
,	_	,
bilbotarrek	NDEFPLERG	bilbotar
pozik	ADV	pozik
daude	ARGAB3PVPROGIND	egon
,	_	,
hiru	NUM	hiru
puntuak	INANABSNPLDEF	puntu
etxean	INANSGIN+ESSNDEF	etxe
geratu	VV.PTCPPFV	geratu
direlako	ARGAB3PVIND	izan
.	_	.

Cetinjeren	PROPNSGGENDEF	Cetinje
erasoko	ESSNSGDEF	eraso
jokoa	INANSGABSNDEF	joko
nahikoa	ADV	nahikoa
mugatua	SGABSADJDEF	mugatu
da	ARGAB3SVPROGIND	izan
,	_	,
eta	CONJ	eta
partiduak	INANABSNPLDEF	partidu
defentsan	INANSGIN+ESSNDEF	defentsa
irabazten	NFINVIPFV	irabazi
ditu	ARGAB3PARGER3SVIND	*edun
.	_	.

Beste	DET	beste
goi	ADJ	goi
bilera	N	bilera
bat	NUM	bat
noiz	ADV	noiz
egin	VV.PTCP	egin
aztertzen	IN+ESSV	aztertu
ari	V	ari
dira	ARGAB3PVPROGIND	izan
Israel	PROPN	Israel
eta	CONJ	eta
PAN	PROPNSGABSDEF	PAN
.	_	.

Laugarren	NUM	laugarren
Gorka	PROPN	Gorka
Guaresti	PROPNDEFSGABS	Guaresti
sailkatu	VPFVV.PTCP	sailkatu
zen	ARGAB3SVIND	izan
(	_	(
957,5	NUM	957,5
kg	DEFABSSG	kg
.	_	.

Trebiñoko	PROPNDEFSGESS	Trebiño
alkateek	ERGDEFPLN	alkate
eta	CONJ	eta
zinegotziek	ERGDEFPLN	zinegotzi
pentsatzen	VNFINIPFV	pentsatu
dute	ARGER3PARGAB3SVIND	*edun
Gaztela	PROPN	Gaztela
eta	CONJ	eta
Leongo	PROPNDEFSGESS	Leon
agintariek	PLDEFERGANIMN	agintari
"	_	"
trebiñotarren	DEFPLGENN	trebiñotar
borondatearen	GENN	borondate
aurka	ADPDEFSGABSINAN	aurka
"	_	"
gobernatzen	VNFINIPFV	gobernatu
dutela	ARGER3PARGAB3SVIND	*edun
.	_	.

-	_	-
Hamargarren	NUM	hamaR+garren!
orrialdean	INANSGIN+ESSNDEF	orrialde
dago	ARGAB3SVPROGIND	egon
.	_	.

Woldek	PROPNERGSGDEF	Wolde
bere	SGGENDET	bera
domina	DEFINANNABSSG	domina
jasota	VV.PTCP	jaso
zuen	ARGAB3SARGER3SPROGINDV	ukan
Akhwari	PROPNSGDEFABS	Akhwari
estadioan	DEFINANIN+ESSNSG	estadio
sartu	PFVVV.PTCP	sartu
zenean	ARGAB3SINDV	izan
.	_	.

Haiderrek	PROPNSGDEFERG	Haider
berak	ERGDEFSGDET	bera
eman	VV.PTCPPFV	eman
zuen	ARGAB3SARGER3SVIND	*edun
berria	INANSGABSNDEF	berri
,	_	,
baina	CONJ	baina
bere	SGGENDET	bera
burua	NSGABSDEF	buru
errugabetzat	INDFADJFRML	errugabe
jo	VV.PTCPPFV	jo
zuen	ARGAB3SARGER3SVIND	*edun
,	_	,
eta	CONJ	eta
nabarmendu	VV.PTCPPFV	nabarmendu
zuen	ARGAB3SARGER3SVIND	*edun
bere	SGGENDET	bera
bizkartzain	N	bizkartzain
Horst	PROPN	Horst
Binderrek	PROPNSGDEFERG	Binder
aurkeztutako	ESSVV.PTCP	aurkeztu
agiri	N	agiri
"	_	"
faltsu	ADJ	faltsu
"	_	"
batzuengatik	DEFPLDET	batzuk
galdekatu	VV.PTCPPFV	galdekatu
zuela	ARGAB3SARGER3SVIND	*edun
Poliziak	NSGDEFERG	polizia
.	_	.

Airetik	SGAT+ABLDEFINANN	aire
ateratako	VV.PTCPESS	atera
Ringaryden	PROPNDEFSGGEN	Ringaryd
ikuspegia	DEFABSSGN	ikuspegi
,	_	,
Selanderschen	IN+ESSPROPNDEFSG	Selandersch
landetxea	DEFSGABSINANN	landetxe
ere	CONJ	ere
agertzen	VNFINIPFV	agertu
zenekoa	ARGAB3SVSGDEFABSIND	izan
,	_	,
lehena	NUM	lehen
izan	VPFVV.PTCP	izan
zen	ARGAB3SVIND	izan
agortzen	VIN+ESS	agortu
.	_	.

Barruan	IN+ESSSGDEFINANN	barru
,	_	,
Luis	PROPN	Luis
Morenoren	PROPNDEFSGGEN	Moreno
eta	CONJ	eta
Raquel	PROPN	Raquel
Garciaren	PROPNDEFSGGEN	Garcia
estradizio	N	estradizio
prozesuak	SGDEFERGINANN	prozesu
lau	NUM	lau
urte	INDFABSINANN	urte
daramatzala	ARGAB3PARGER3SPROGINDV	eraman
zabalik	ADV	zabalik
gogoratu	VPFVV.PTCP	gogoratu
zuen	ARGER3SARGAB3SVIND	*edun
titularrean	IN+ESSSGDEFN	titular
.	_	.

Larunbatean	INANSGIN+ESSNDEF	larunbat
Narancoko	ESSPROPNSGDEF	Naranco
34.	NUM	34+garren4
Igoera	NSGABSDEF	igoera
jokatuko	VV.PTCPPROSP	jokatu
da	ARGAB3SVIND	izan
.	_	.

Defentsa	N	defentsa
Ministerioko	ESSNSGDEF	ministerio
sei	NUM	sei
agintari	NINDFABSANIM	agintari
kargugabetu	VV.PTCPPFV	kargugabetu
dituzte	ARGAB3PARGER3PVIND	*edun
.	_	.

Valladoliden	PROPNGEN	Valladolid
aurka	ADPSGABSDEF	aurka
aritu	VV.PTCPPFV	aritu
zen	ARGAB3SVIND	izan
hamaikakoarekin	NSGCOMDEF	hamaika
alderatuz	INSV.PTCPINDFV	alderatu
,	_	,
hiru	NUM	hiru
aldaketa	NINDFABS	aldaketa
egongo	VV.PTCPPROSP	egon
dira	ARGAB3PVIND	izan
atzoko	ESSADV	atzo
taldea	INANSGABSNDEF	talde
zelairatzen	NFINVIPFV	zelairatu
badu	ARGAB3SARGER3SVIND	*edun
:	_	:

Fernando	PROPN	Fernando
Katolikoaren	ADJSGDEFGEN	katoliko
aginduz	INDFINSN	agindu
,	_	,
bando-gerrei	DEFPLDATN	bando+-+gerra
amaiera	DEFSGABSINANN	amaiera
emateko	VINDFABS	eman
,	_	,
lehen	NUM	lehen
solairuko	DEFSGESSINANN	solairu
gerra-elementuak	DEFABSPLN	gerra+-+elementu
kendu	VV.PTCP	kendu
eta	CONJ	eta
solairu	N	solairu
nagusiari	ADJDEFDATSG	nagusi
arkupe	N	arkupe
